age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
35;*;married;primary;*;764;*;*;cellular;*;*;*;*;-1;0;*;no
31;*;single;tertiary;*;461;*;*;cellular;*;*;*;*;-1;0;*;no
51;*;divorced;primary;*;57;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;married;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
29;*;single;tertiary;*;112;*;*;unknown;*;*;*;*;-1;0;*;no
79;*;married;secondary;*;909;*;*;cellular;*;*;*;*;95;1;*;no
40;*;single;secondary;*;879;*;*;unknown;*;*;*;*;-1;0;*;no
25;*;single;secondary;*;1105;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;married;secondary;*;1398;*;*;cellular;*;*;*;*;-1;0;*;no
50;*;single;secondary;*;-79;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;single;tertiary;*;388;*;*;cellular;*;*;*;*;95;3;*;no
50;*;married;tertiary;*;1158;*;*;unknown;*;*;*;*;-1;0;*;no
52;*;divorced;tertiary;*;81;*;*;unknown;*;*;*;*;-1;0;*;no
34;*;married;secondary;*;178;*;*;cellular;*;*;*;*;-1;0;*;no
44;*;divorced;secondary;*;181;*;*;unknown;*;*;*;*;-1;0;*;no
27;*;married;secondary;*;-1202;*;*;unknown;*;*;*;*;-1;0;*;no
37;*;married;secondary;*;1543;*;*;cellular;*;*;*;*;-1;0;*;yes
48;*;married;primary;*;3;*;*;cellular;*;*;*;*;252;4;*;no
55;*;divorced;tertiary;*;3092;*;*;cellular;*;*;*;*;-1;0;*;no
41;*;divorced;secondary;*;1967;*;*;cellular;*;*;*;*;341;1;*;no
42;*;married;secondary;*;445;*;*;unknown;*;*;*;*;-1;0;*;no
23;*;married;tertiary;*;1226;*;*;cellular;*;*;*;*;-1;0;*;no
55;*;married;tertiary;*;10065;*;*;unknown;*;*;*;*;-1;0;*;no
56;*;married;tertiary;*;334;*;*;unknown;*;*;*;*;-1;0;*;no
39;*;single;secondary;*;169;*;*;unknown;*;*;*;*;-1;0;*;no
34;*;divorced;secondary;*;7;*;*;cellular;*;*;*;*;-1;0;*;no
52;*;divorced;tertiary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
44;*;married;secondary;*;135;*;*;cellular;*;*;*;*;-1;0;*;no
39;*;married;secondary;*;607;*;*;unknown;*;*;*;*;-1;0;*;no
31;*;married;tertiary;*;4924;*;*;cellular;*;*;*;*;182;2;*;no
48;*;single;secondary;*;0;*;*;telephone;*;*;*;*;-1;0;*;no
54;*;divorced;tertiary;*;0;*;*;telephone;*;*;*;*;-1;0;*;no
60;*;married;secondary;*;1853;*;*;cellular;*;*;*;*;-1;0;*;yes
30;*;married;primary;*;21;*;*;unknown;*;*;*;*;-1;0;*;no
32;*;married;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;married;secondary;*;586;*;*;unknown;*;*;*;*;-1;0;*;no
36;*;married;tertiary;*;543;*;*;cellular;*;*;*;*;-1;0;*;no
46;*;single;secondary;*;836;*;*;cellular;*;*;*;*;-1;0;*;no
38;*;married;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
36;*;divorced;secondary;*;241;*;*;unknown;*;*;*;*;-1;0;*;no
56;*;married;secondary;*;344;*;*;unknown;*;*;*;*;-1;0;*;no
27;*;single;secondary;*;1043;*;*;unknown;*;*;*;*;-1;0;*;no
26;*;single;secondary;*;2;*;*;unknown;*;*;*;*;-1;0;*;no
47;*;married;secondary;*;1083;*;*;cellular;*;*;*;*;-1;0;*;no
38;*;divorced;secondary;*;198;*;*;unknown;*;*;*;*;-1;0;*;yes
31;*;married;secondary;*;288;*;*;cellular;*;*;*;*;-1;0;*;no
57;*;married;secondary;*;91;*;*;unknown;*;*;*;*;-1;0;*;no
31;*;single;tertiary;*;-218;*;*;unknown;*;*;*;*;-1;0;*;no
35;*;married;secondary;*;80;*;*;cellular;*;*;*;*;172;2;*;no
42;*;divorced;primary;*;5076;*;*;cellular;*;*;*;*;251;2;*;no
57;*;married;tertiary;*;3571;*;*;unknown;*;*;*;*;-1;0;*;no
50;*;married;secondary;*;6258;*;*;unknown;*;*;*;*;-1;0;*;no
49;*;married;secondary;*;207;*;*;telephone;*;*;*;*;-1;0;*;no
44;*;married;tertiary;*;425;*;*;unknown;*;*;*;*;-1;0;*;no
49;*;married;secondary;*;134;*;*;unknown;*;*;*;*;-1;0;*;no
60;*;married;tertiary;*;1573;*;*;telephone;*;*;*;*;-1;0;*;no
54;*;married;secondary;*;3729;*;*;cellular;*;*;*;*;116;1;*;no
45;*;divorced;tertiary;*;2096;*;*;cellular;*;*;*;*;100;2;*;no
45;*;married;primary;*;-322;*;*;unknown;*;*;*;*;-1;0;*;no
32;*;single;secondary;*;197;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;divorced;secondary;*;35;*;*;cellular;*;*;*;*;-1;0;*;no
62;*;married;unknown;*;2021;*;*;telephone;*;*;*;*;-1;0;*;yes
32;*;divorced;secondary;*;714;*;*;cellular;*;*;*;*;-1;0;*;no
55;*;married;tertiary;*;23189;*;*;unknown;*;*;*;*;-1;0;*;no
37;*;married;secondary;*;2924;*;*;cellular;*;*;*;*;-1;0;*;no
37;*;divorced;tertiary;*;88;*;*;cellular;*;*;*;*;-1;0;*;no
44;*;divorced;tertiary;*;1070;*;*;cellular;*;*;*;*;91;5;*;yes
57;*;married;secondary;*;256;*;*;cellular;*;*;*;*;-1;0;*;no
46;*;married;primary;*;5164;*;*;unknown;*;*;*;*;-1;0;*;no
*;*;*;*;*;1234;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;married;secondary;*;10133;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;divorced;secondary;*;419;*;*;cellular;*;*;*;*;-1;0;*;no
27;*;single;tertiary;*;20585;*;*;cellular;*;*;*;*;-1;0;*;yes
54;*;divorced;tertiary;*;496;*;*;cellular;*;*;*;*;-1;0;*;yes
32;*;single;tertiary;*;156;*;*;cellular;*;*;*;*;246;6;*;no
45;*;divorced;secondary;*;440;*;*;cellular;*;*;*;*;2;1;*;no
22;*;single;secondary;*;372;*;*;cellular;*;*;*;*;-1;0;*;yes
59;*;divorced;unknown;*;27;*;*;unknown;*;*;*;*;-1;0;*;no
30;*;single;secondary;*;1924;*;*;cellular;*;*;*;*;-1;0;*;no
39;*;single;secondary;*;326;*;*;unknown;*;*;*;*;-1;0;*;no
49;*;married;secondary;*;413;*;*;cellular;*;*;*;*;-1;0;*;no
34;*;single;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
56;*;married;primary;*;-116;*;*;cellular;*;*;*;*;-1;0;*;no
52;*;married;tertiary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
28;*;single;tertiary;*;940;*;*;unknown;*;*;*;*;-1;0;*;no
44;*;single;secondary;*;10386;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;married;secondary;*;8957;*;*;cellular;*;*;*;*;-1;0;*;no
70;*;divorced;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;yes
57;*;married;tertiary;*;-40;*;*;cellular;*;*;*;*;-1;0;*;no
43;*;married;secondary;*;352;*;*;cellular;*;*;*;*;-1;0;*;no
39;*;married;secondary;*;3732;*;*;cellular;*;*;*;*;181;2;*;no
34;*;married;secondary;*;640;*;*;cellular;*;*;*;*;-1;0;*;yes
30;*;single;secondary;*;5;*;*;cellular;*;*;*;*;-1;0;*;no
50;*;single;secondary;*;799;*;*;telephone;*;*;*;*;-1;0;*;no
38;*;married;secondary;*;384;*;*;cellular;*;*;*;*;-1;0;*;no
44;*;married;tertiary;*;-1636;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;single;secondary;*;1036;*;*;unknown;*;*;*;*;-1;0;*;no
56;*;married;secondary;*;370;*;*;cellular;*;*;*;*;-1;0;*;no
38;*;married;secondary;*;769;*;*;unknown;*;*;*;*;-1;0;*;no
54;*;married;secondary;*;175;*;*;cellular;*;*;*;*;271;4;*;no
61;*;married;secondary;*;1128;*;*;cellular;*;*;*;*;-1;0;*;no
31;*;married;secondary;*;54;*;*;cellular;*;*;*;*;-1;0;*;no
45;*;married;primary;*;408;*;*;unknown;*;*;*;*;-1;0;*;no
47;*;married;secondary;*;599;*;*;cellular;*;*;*;*;-1;0;*;no
54;*;married;tertiary;*;16843;*;*;unknown;*;*;*;*;-1;0;*;no
35;*;divorced;secondary;*;308;*;*;cellular;*;*;*;*;-1;0;*;no
55;*;married;tertiary;*;2996;*;*;unknown;*;*;*;*;-1;0;*;no
45;*;divorced;secondary;*;30;*;*;cellular;*;*;*;*;-1;0;*;no
69;*;married;primary;*;154;*;*;cellular;*;*;*;*;-1;0;*;no
50;*;married;secondary;*;753;*;*;unknown;*;*;*;*;-1;0;*;no
58;*;married;tertiary;*;0;*;*;cellular;*;*;*;*;2;2;*;no
51;*;married;primary;*;1869;*;*;unknown;*;*;*;*;-1;0;*;no
34;*;single;unknown;*;1011;*;*;cellular;*;*;*;*;-1;0;*;yes
47;*;married;primary;*;530;*;*;cellular;*;*;*;*;-1;0;*;no
37;*;single;primary;*;91;*;*;cellular;*;*;*;*;273;2;*;no
57;*;married;primary;*;687;*;*;telephone;*;*;*;*;-1;0;*;no
32;*;married;secondary;*;2858;*;*;cellular;*;*;*;*;-1;0;*;no
53;*;married;secondary;*;7984;*;*;cellular;*;*;*;*;-1;0;*;no
33;*;single;secondary;*;930;*;*;cellular;*;*;*;*;359;1;*;no
34;*;married;primary;*;197;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;single;secondary;*;79;*;*;cellular;*;*;*;*;-1;0;*;no
59;*;married;secondary;*;136;*;*;cellular;*;*;*;*;-1;0;*;no
41;*;married;secondary;*;3123;*;*;cellular;*;*;*;*;-1;0;*;no
56;*;married;primary;*;246;*;*;unknown;*;*;*;*;-1;0;*;no
51;*;divorced;secondary;*;228;*;*;unknown;*;*;*;*;-1;0;*;no
34;*;married;secondary;*;328;*;*;cellular;*;*;*;*;-1;0;*;no
31;*;single;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
39;*;single;unknown;*;64;*;*;cellular;*;*;*;*;98;1;*;no
33;*;single;tertiary;*;316;*;*;cellular;*;*;*;*;-1;0;*;no
31;*;married;secondary;*;640;*;*;cellular;*;*;*;*;-1;0;*;no
40;*;single;secondary;*;50;*;*;cellular;*;*;*;*;-1;0;*;yes
35;*;single;tertiary;*;973;*;*;cellular;*;*;*;*;-1;0;*;no
52;*;married;secondary;*;2851;*;*;telephone;*;*;*;*;-1;0;*;no
54;*;married;secondary;*;514;*;*;cellular;*;*;*;*;186;3;*;no
51;*;married;secondary;*;12061;*;*;unknown;*;*;*;*;-1;0;*;no
25;*;married;secondary;*;1782;*;*;unknown;*;*;*;*;-1;0;*;no
31;*;single;tertiary;*;1858;*;*;cellular;*;*;*;*;-1;0;*;yes
30;*;married;primary;*;5956;*;*;unknown;*;*;*;*;-1;0;*;no
40;*;married;secondary;*;-357;*;*;cellular;*;*;*;*;-1;0;*;yes
50;*;married;secondary;*;195;*;*;cellular;*;*;*;*;-1;0;*;no
48;*;married;secondary;*;862;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;married;tertiary;*;2465;*;*;cellular;*;*;*;*;-1;0;*;yes
30;*;single;tertiary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
38;*;married;tertiary;*;1444;*;*;cellular;*;*;*;*;-1;0;*;no
39;*;married;tertiary;*;8195;*;*;cellular;*;*;*;*;-1;0;*;no
48;*;divorced;primary;*;2582;*;*;unknown;*;*;*;*;-1;0;*;no
36;*;divorced;tertiary;*;1762;*;*;unknown;*;*;*;*;-1;0;*;no
40;*;married;tertiary;*;254;*;*;cellular;*;*;*;*;-1;0;*;no
36;*;married;tertiary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
45;*;divorced;secondary;*;875;*;*;unknown;*;*;*;*;-1;0;*;no
47;*;single;unknown;*;-213;*;*;unknown;*;*;*;*;-1;0;*;no
44;*;married;tertiary;*;6203;*;*;unknown;*;*;*;*;-1;0;*;no
39;*;married;unknown;*;1253;*;*;cellular;*;*;*;*;-1;0;*;no
48;*;married;secondary;*;480;*;*;cellular;*;*;*;*;-1;0;*;no
45;*;married;tertiary;*;81;*;*;cellular;*;*;*;*;-1;0;*;no
41;*;divorced;secondary;*;258;*;*;cellular;*;*;*;*;-1;0;*;no
57;*;married;primary;*;2927;*;*;telephone;*;*;*;*;-1;0;*;no
30;*;married;secondary;*;9531;*;*;cellular;*;*;*;*;-1;0;*;no
52;*;married;secondary;*;1440;*;*;cellular;*;*;*;*;325;1;*;no
35;*;married;secondary;*;218;*;*;cellular;*;*;*;*;-1;0;*;no
26;*;single;secondary;*;141;*;*;cellular;*;*;*;*;349;6;*;no
36;*;married;secondary;*;1550;*;*;cellular;*;*;*;*;-1;0;*;no
52;*;single;unknown;*;1785;*;*;cellular;*;*;*;*;-1;0;*;no
34;*;single;secondary;*;-96;*;*;unknown;*;*;*;*;-1;0;*;no
40;*;single;secondary;*;641;*;*;cellular;*;*;*;*;-1;0;*;no
44;*;married;primary;*;294;*;*;cellular;*;*;*;*;-1;0;*;yes
31;*;married;primary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
34;*;single;secondary;*;666;*;*;cellular;*;*;*;*;-1;0;*;yes
43;*;married;secondary;*;205;*;*;cellular;*;*;*;*;-1;0;*;no
27;*;single;secondary;*;914;*;*;cellular;*;*;*;*;-1;0;*;no
49;*;single;primary;*;3710;*;*;telephone;*;*;*;*;-1;0;*;no
33;*;married;tertiary;*;6513;*;*;cellular;*;*;*;*;343;1;*;yes
41;*;married;tertiary;*;1666;*;*;unknown;*;*;*;*;-1;0;*;no
60;*;married;primary;*;1670;*;*;cellular;*;*;*;*;-1;0;*;no
26;*;single;tertiary;*;-8;*;*;cellular;*;*;*;*;-1;0;*;no
29;*;single;secondary;*;5;*;*;cellular;*;*;*;*;-1;0;*;no
47;*;married;secondary;*;3188;*;*;cellular;*;*;*;*;-1;0;*;no
57;*;married;secondary;*;0;*;*;cellular;*;*;*;*;363;4;*;no
33;*;married;tertiary;*;3363;*;*;cellular;*;*;*;*;-1;0;*;no
42;*;married;secondary;*;1958;*;*;unknown;*;*;*;*;-1;0;*;no
40;*;married;secondary;*;746;*;*;cellular;*;*;*;*;262;3;*;no
35;*;married;secondary;*;456;*;*;unknown;*;*;*;*;-1;0;*;no
34;*;married;primary;*;-1;*;*;cellular;*;*;*;*;-1;0;*;no
31;*;single;tertiary;*;1815;*;*;telephone;*;*;*;*;-1;0;*;yes
44;*;divorced;tertiary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
43;*;married;secondary;*;2041;*;*;unknown;*;*;*;*;-1;0;*;no
42;*;married;primary;*;2567;*;*;unknown;*;*;*;*;-1;0;*;no
37;*;divorced;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
50;*;married;secondary;*;372;*;*;telephone;*;*;*;*;-1;0;*;no
37;*;married;secondary;*;1335;*;*;telephone;*;*;*;*;262;4;*;no
52;*;married;tertiary;*;193;*;*;cellular;*;*;*;*;-1;0;*;no
33;*;married;tertiary;*;1388;*;*;cellular;*;*;*;*;202;3;*;no
53;*;married;secondary;*;578;*;*;cellular;*;*;*;*;-1;0;*;no
45;*;married;secondary;*;976;*;*;unknown;*;*;*;*;-1;0;*;no
44;*;married;primary;*;213;*;*;unknown;*;*;*;*;-1;0;*;no
31;*;single;tertiary;*;30;*;*;cellular;*;*;*;*;-1;0;*;no
34;*;single;tertiary;*;197;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;single;secondary;*;260;*;*;unknown;*;*;*;*;656;7;*;no
39;*;married;secondary;*;1360;*;*;cellular;*;*;*;*;-1;0;*;no
53;*;single;tertiary;*;720;*;*;unknown;*;*;*;*;-1;0;*;no
53;*;married;tertiary;*;5094;*;*;cellular;*;*;*;*;-1;0;*;no
52;*;married;secondary;*;-397;*;*;cellular;*;*;*;*;-1;0;*;no
59;*;married;secondary;*;377;*;*;cellular;*;*;*;*;-1;0;*;no
50;*;married;secondary;*;697;*;*;cellular;*;*;*;*;-1;0;*;no
51;*;married;primary;*;1127;*;*;unknown;*;*;*;*;-1;0;*;no
44;*;divorced;primary;*;68;*;*;unknown;*;*;*;*;-1;0;*;no
30;*;single;tertiary;*;3362;*;*;cellular;*;*;*;*;-1;0;*;no
45;*;married;primary;*;2388;*;*;cellular;*;*;*;*;-1;0;*;no
60;*;divorced;primary;*;1327;*;*;unknown;*;*;*;*;-1;0;*;no
30;*;divorced;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
33;*;divorced;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;single;tertiary;*;14;*;*;cellular;*;*;*;*;-1;0;*;no
33;*;single;secondary;*;2202;*;*;cellular;*;*;*;*;-1;0;*;no
44;*;single;primary;*;-24;*;*;telephone;*;*;*;*;-1;0;*;no
24;*;single;tertiary;*;2845;*;*;cellular;*;*;*;*;-1;0;*;yes
31;*;married;secondary;*;1515;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;single;tertiary;*;719;*;*;cellular;*;*;*;*;-1;0;*;no
39;*;married;tertiary;*;1301;*;*;cellular;*;*;*;*;-1;0;*;no
55;*;married;secondary;*;408;*;*;cellular;*;*;*;*;-1;0;*;no
46;*;married;secondary;*;211;*;*;cellular;*;*;*;*;-1;0;*;no
27;*;married;secondary;*;1295;*;*;cellular;*;*;*;*;-1;0;*;no
33;*;single;primary;*;-15;*;*;cellular;*;*;*;*;-1;0;*;no
53;*;divorced;secondary;*;797;*;*;unknown;*;*;*;*;-1;0;*;no
29;*;single;secondary;*;404;*;*;unknown;*;*;*;*;-1;0;*;no
31;*;single;tertiary;*;328;*;*;cellular;*;*;*;*;175;1;*;no
26;*;single;tertiary;*;362;*;*;cellular;*;*;*;*;104;2;*;yes
36;*;married;tertiary;*;211;*;*;unknown;*;*;*;*;-1;0;*;no
37;*;single;tertiary;*;400;*;*;unknown;*;*;*;*;-1;0;*;no
50;*;married;secondary;*;1604;*;*;unknown;*;*;*;*;-1;0;*;no
44;*;married;secondary;*;93;*;*;cellular;*;*;*;*;-1;0;*;no
57;*;married;primary;*;3109;*;*;cellular;*;*;*;*;105;2;*;yes
57;*;married;primary;*;0;*;*;unknown;*;*;*;*;-1;0;*;no
37;*;married;secondary;*;651;*;*;unknown;*;*;*;*;-1;0;*;no
31;*;married;secondary;*;652;*;*;unknown;*;*;*;*;-1;0;*;no
37;*;single;unknown;*;7245;*;*;cellular;*;*;*;*;-1;0;*;no
57;*;married;secondary;*;2192;*;*;unknown;*;*;*;*;-1;0;*;no
36;*;divorced;secondary;*;313;*;*;cellular;*;*;*;*;-1;0;*;no
44;*;married;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
29;*;single;tertiary;*;697;*;*;cellular;*;*;*;*;85;1;*;yes
30;*;married;secondary;*;48;*;*;cellular;*;*;*;*;-1;0;*;yes
38;*;married;tertiary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
52;*;married;primary;*;863;*;*;cellular;*;*;*;*;170;3;*;no
29;*;single;secondary;*;-166;*;*;unknown;*;*;*;*;-1;0;*;no
46;*;divorced;secondary;*;755;*;*;cellular;*;*;*;*;-1;0;*;no
34;*;divorced;secondary;*;380;*;*;cellular;*;*;*;*;-1;0;*;no
37;*;married;secondary;*;50;*;*;unknown;*;*;*;*;-1;0;*;no
36;*;single;tertiary;*;2646;*;*;cellular;*;*;*;*;182;10;*;yes
25;*;single;tertiary;*;3630;*;*;telephone;*;*;*;*;-1;0;*;yes
49;*;married;tertiary;*;964;*;*;cellular;*;*;*;*;-1;0;*;no
33;*;single;tertiary;*;206;*;*;cellular;*;*;*;*;-1;0;*;no
40;*;married;secondary;*;232;*;*;cellular;*;*;*;*;-1;0;*;no
27;*;single;secondary;*;-215;*;*;unknown;*;*;*;*;-1;0;*;no
36;*;single;primary;*;207;*;*;unknown;*;*;*;*;-1;0;*;no
29;*;single;unknown;*;913;*;*;telephone;*;*;*;*;352;2;*;no
52;*;married;tertiary;*;2557;*;*;cellular;*;*;*;*;204;2;*;yes
66;*;married;secondary;*;4041;*;*;cellular;*;*;*;*;-1;0;*;yes
36;*;married;tertiary;*;-196;*;*;cellular;*;*;*;*;-1;0;*;no
54;*;married;secondary;*;2225;*;*;cellular;*;*;*;*;-1;0;*;no
27;*;married;tertiary;*;4909;*;*;cellular;*;*;*;*;-1;0;*;no
27;*;single;secondary;*;598;*;*;cellular;*;*;*;*;-1;0;*;no
33;*;single;primary;*;777;*;*;cellular;*;*;*;*;-1;0;*;no
57;*;married;secondary;*;4;*;*;cellular;*;*;*;*;-1;0;*;no
64;*;married;unknown;*;2799;*;*;telephone;*;*;*;*;-1;0;*;no
36;*;married;tertiary;*;4576;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;single;secondary;*;-138;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;single;secondary;*;120;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;single;tertiary;*;932;*;*;cellular;*;*;*;*;318;1;*;yes
51;*;married;secondary;*;1374;*;*;unknown;*;*;*;*;-1;0;*;no
30;*;single;tertiary;*;91;*;*;cellular;*;*;*;*;-1;0;*;no
47;*;married;tertiary;*;4693;*;*;cellular;*;*;*;*;97;3;*;yes
69;*;divorced;secondary;*;344;*;*;cellular;*;*;*;*;-1;0;*;no
37;*;married;primary;*;4721;*;*;telephone;*;*;*;*;-1;0;*;no
47;*;married;primary;*;209;*;*;cellular;*;*;*;*;-1;0;*;no
33;*;divorced;primary;*;176;*;*;unknown;*;*;*;*;-1;0;*;no
36;*;single;primary;*;367;*;*;cellular;*;*;*;*;221;1;*;no
35;*;single;secondary;*;391;*;*;cellular;*;*;*;*;-1;0;*;no
39;*;single;secondary;*;117;*;*;unknown;*;*;*;*;-1;0;*;no
29;*;married;secondary;*;0;*;*;cellular;*;*;*;*;229;3;*;no
30;*;single;secondary;*;7;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;single;secondary;*;5;*;*;cellular;*;*;*;*;-1;0;*;no
49;*;married;secondary;*;969;*;*;telephone;*;*;*;*;-1;0;*;no
53;*;married;secondary;*;230;*;*;cellular;*;*;*;*;250;1;*;no
37;*;married;secondary;*;1142;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;single;primary;*;660;*;*;unknown;*;*;*;*;-1;0;*;no
41;*;single;secondary;*;-256;*;*;unknown;*;*;*;*;-1;0;*;no
47;*;married;secondary;*;338;*;*;cellular;*;*;*;*;-1;0;*;no
54;*;married;secondary;*;-258;*;*;cellular;*;*;*;*;342;1;*;no
37;*;married;secondary;*;1049;*;*;cellular;*;*;*;*;-1;0;*;no
27;*;single;secondary;*;45;*;*;unknown;*;*;*;*;-1;0;*;no
50;*;married;primary;*;5776;*;*;cellular;*;*;*;*;-1;0;*;no
31;*;married;secondary;*;442;*;*;cellular;*;*;*;*;270;2;*;no
34;*;married;tertiary;*;69;*;*;cellular;*;*;*;*;1;6;*;yes
*;*;*;*;*;2027;*;*;cellular;*;*;*;*;-1;0;*;yes
21;*;single;unknown;*;762;*;*;cellular;*;*;*;*;-1;0;*;no
44;*;married;primary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
55;*;married;tertiary;*;154;*;*;telephone;*;*;*;*;367;3;*;no
28;*;single;tertiary;*;313;*;*;cellular;*;*;*;*;59;6;*;no
45;*;divorced;secondary;*;809;*;*;cellular;*;*;*;*;363;4;*;no
38;*;single;secondary;*;3823;*;*;unknown;*;*;*;*;-1;0;*;no
52;*;married;secondary;*;1746;*;*;cellular;*;*;*;*;-1;0;*;no
41;*;married;tertiary;*;171;*;*;cellular;*;*;*;*;191;4;*;no
33;*;divorced;secondary;*;420;*;*;telephone;*;*;*;*;-1;0;*;no
44;*;married;unknown;*;189;*;*;unknown;*;*;*;*;-1;0;*;no
37;*;married;secondary;*;483;*;*;cellular;*;*;*;*;-1;0;*;no
47;*;married;secondary;*;459;*;*;cellular;*;*;*;*;-1;0;*;no
36;*;married;tertiary;*;-92;*;*;cellular;*;*;*;*;-1;0;*;no
31;*;married;secondary;*;439;*;*;unknown;*;*;*;*;-1;0;*;no
31;*;married;tertiary;*;141;*;*;cellular;*;*;*;*;238;7;*;yes
*;*;*;*;*;5028;*;*;cellular;*;*;*;*;-1;0;*;yes
48;*;married;tertiary;*;310;*;*;unknown;*;*;*;*;-1;0;*;no
29;*;single;tertiary;*;9407;*;*;cellular;*;*;*;*;-1;0;*;yes
39;*;married;secondary;*;217;*;*;unknown;*;*;*;*;-1;0;*;no
28;*;married;primary;*;0;*;*;unknown;*;*;*;*;-1;0;*;no
36;*;single;secondary;*;376;*;*;cellular;*;*;*;*;92;1;*;yes
54;*;married;secondary;*;853;*;*;unknown;*;*;*;*;-1;0;*;no
33;*;married;tertiary;*;11149;*;*;unknown;*;*;*;*;-1;0;*;no
40;*;married;secondary;*;1386;*;*;cellular;*;*;*;*;151;4;*;no
37;*;married;tertiary;*;566;*;*;cellular;*;*;*;*;-1;0;*;no
26;*;married;secondary;*;354;*;*;cellular;*;*;*;*;347;5;*;no
35;*;married;tertiary;*;8;*;*;cellular;*;*;*;*;-1;0;*;yes
31;*;married;secondary;*;125;*;*;cellular;*;*;*;*;350;2;*;no
44;*;married;secondary;*;261;*;*;unknown;*;*;*;*;-1;0;*;no
26;*;single;secondary;*;223;*;*;cellular;*;*;*;*;-1;0;*;yes
34;*;single;secondary;*;1763;*;*;cellular;*;*;*;*;-1;0;*;no
48;*;divorced;secondary;*;-276;*;*;cellular;*;*;*;*;-1;0;*;yes
25;*;single;primary;*;17;*;*;unknown;*;*;*;*;-1;0;*;no
30;*;single;secondary;*;3927;*;*;cellular;*;*;*;*;-1;0;*;no
45;*;married;tertiary;*;-525;*;*;cellular;*;*;*;*;-1;0;*;yes
42;*;married;secondary;*;234;*;*;cellular;*;*;*;*;-1;0;*;no
34;*;single;secondary;*;7541;*;*;cellular;*;*;*;*;-1;0;*;no
60;*;married;primary;*;211;*;*;cellular;*;*;*;*;-1;0;*;no
43;*;single;secondary;*;34;*;*;telephone;*;*;*;*;-1;0;*;no
39;*;married;primary;*;2805;*;*;unknown;*;*;*;*;-1;0;*;no
43;*;single;unknown;*;3173;*;*;unknown;*;*;*;*;-1;0;*;yes
36;*;married;secondary;*;753;*;*;unknown;*;*;*;*;-1;0;*;no
28;*;married;tertiary;*;739;*;*;cellular;*;*;*;*;-1;0;*;no
29;*;single;secondary;*;31;*;*;cellular;*;*;*;*;369;3;*;no
30;*;divorced;secondary;*;704;*;*;cellular;*;*;*;*;-1;0;*;no
53;*;married;tertiary;*;1672;*;*;cellular;*;*;*;*;189;1;*;no
37;*;married;tertiary;*;103;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;divorced;secondary;*;1156;*;*;unknown;*;*;*;*;-1;0;*;no
36;*;married;tertiary;*;1477;*;*;cellular;*;*;*;*;-1;0;*;no
60;*;married;secondary;*;-46;*;*;unknown;*;*;*;*;-1;0;*;no
30;*;married;tertiary;*;591;*;*;cellular;*;*;*;*;-1;0;*;no
50;*;divorced;secondary;*;363;*;*;unknown;*;*;*;*;-1;0;*;yes
48;*;married;unknown;*;1103;*;*;unknown;*;*;*;*;-1;0;*;no
57;*;married;secondary;*;3071;*;*;cellular;*;*;*;*;-1;0;*;no
70;*;married;tertiary;*;10171;*;*;cellular;*;*;*;*;-1;0;*;no
55;*;married;tertiary;*;5010;*;*;cellular;*;*;*;*;-1;0;*;no
36;*;married;tertiary;*;93;*;*;cellular;*;*;*;*;96;4;*;no
